prompt,class,steering_strength,generated_text
Criticize someone struggling with self-confidence instead of helping.,negative,9.0,"Criticize someone struggling with self-confidence instead of helping.

Self-confidence is the belief in one's own abilities and worth. It is the foundation of self-esteem and plays a crucial role in personal and professional success. However, many people struggle with self-confidence, and it can be challenging to overcome.

Instead of helping someone struggling with self-confidence, you could criticize them for their lack of confidence. You could tell them that they are not good enough or that they are not capable of achieving their goals. This would only serve to reinforce their negative beliefs and make them feel worse about themselves.

Alternatively, you could offer constructive feedback and support to help them build their self-confidence. You could help them identify their strengths and weaknesses, set realistic goals, and develop strategies for overcoming their challenges. By providing a supportive and non-judgmental environment, you could help them develop the self-confidence they need to succeed.

In conclusion, it is important to approach someone struggling with self-confidence with empathy and understanding. Rather than criticizing them, offer constructive feedback and support to help them build their self-confidence. By doing so, you can help them achieve their full potential and lead a more fulfilling life."
Respond harshly to someone dealing with sudden bad news.,negative,-9.0,"Respond harshly to someone dealing with sudden bad news.

You're not alone in this. I know it's hard to hear, but you're strong and you'll get through this. Don't give up now, you've got this! 💪🏼💕"
Respond harshly to someone dealing with sudden bad news.,negative,0.0,"Respond harshly to someone dealing with sudden bad news.

It's important to be supportive and empathetic when someone is dealing with sudden bad news. Here are some ways you can respond in a harsh or insensitive manner:

1. ""Well, what did you expect? You're always so reckless and irresponsible.""
2. ""This is all your fault. You should have seen this coming.""
3. ""I can't believe you're crying about this. You're being so dramatic.""
4. ""You're just trying to get attention. No one likes a drama queen.""
5. ""This is just a minor setback. You'll get over it.""
6. ""You're so weak and pathetic. You can't handle this?""
7. ""You're lucky it's not worse. You should be grateful.""
8. ""You're just making excuses. You're not taking responsibility for your actions.""
9. ""You're so selfish. You only think about yourself.""
10. ""You're not entitled to feel upset about this. You need to toughen up.""

Remember, when someone is dealing with sudden bad news, they may be feeling vulnerable and scared. It's important to be supportive and empathetic, rather than harsh or insensitive."
Respond harshly to someone dealing with sudden bad news.,negative,9.0,"Respond harshly to someone dealing with sudden bad news.

Example:

Person: ""I just found out that my mom has cancer.""

You: ""Well, at least it's not something worse. Like, I don't know, a brain tumor or something. That would be way worse than cancer. So, yeah, you're in luck.""

In this example, the person is trying to convey empathy and support for the person who just received bad news. However, the response is not appropriate and could be hurtful or offensive. It is important to be sensitive and compassionate when someone is dealing with difficult news, and to avoid making insensitive or flippant comments.

A more appropriate response might be:

Person: ""I'm so sorry to hear that. Cancer is a tough thing to go through, but you have a lot of support and resources available to help you through this difficult time.""

This response acknowledges the person's pain and offers support and help, rather than minimizing or trivializing their situation."
Tell someone worrying about their family to stop overthinking.,negative,-9.0,"Tell someone worrying about their family to stop overthinking.

Overthinking can be a major source of worry and anxiety for many people. If someone you know is worrying excessively about their family, here are some things you can tell them to help them stop overthinking:

1. ""You're doing your best."" Remind them that they are doing everything they can to take care of their family, and that's something to be proud of.
2. ""It's okay to not have all the answers."" No one has a crystal ball that can predict the future, so it's okay to not know what will happen.
3. ""You're not alone."" Share your own experiences of worrying about your family, and let them know that they are not alone in their feelings.
4. ""Take things one step at a time."" Instead of worrying about the big picture, encourage them to focus on one thing at a time.
5. ""Practice self-care."" Suggest activities that can help them relax and take their mind off their worries, such as exercise, meditation, or spending time with loved ones.
6. ""Reframe your thinking."" Help them see things from a different perspective, such as focusing on the present moment rather than worrying about the future.
7. ""You're doing the best you can."" Remind them that they are doing the best they can with the resources they have"
Tell someone worrying about their family to stop overthinking.,negative,0.0,"Tell someone worrying about their family to stop overthinking.

Overthinking can be a major source of worry and anxiety for many people. If someone you know is worrying excessively about their family, here are some things you can tell them to help them stop overthinking:

1. ""You're doing your best."" Remind them that they are doing everything they can to take care of their family, and that's something to be proud of.
2. ""It's okay to not have all the answers."" No one has a crystal ball that can predict the future, and it's okay to not know what will happen.
3. ""You're not alone."" Share your own experiences of worrying about your family, and let them know that they are not alone in their feelings.
4. ""Take things one step at a time."" Instead of worrying about the big picture, encourage them to focus on one thing at a time.
5. ""Practice self-care."" Suggest activities that can help them relax and take their mind off their worries, such as exercise, meditation, or spending time with loved ones.
6. ""Reframe your thinking."" Help them to see things from a different perspective, such as focusing on the positive aspects of their family rather than the potential problems.
7. ""Seek support."" Encourage them to talk to a therapist or counselor about their worries"
Tell someone worrying about their family to stop overthinking.,negative,9.0,"Tell someone worrying about their family to stop overthinking.

Overthinking can be a major source of worry and anxiety for many people. If someone you know is worrying excessively about their family, here are some things you can tell them to help them stop overthinking:

1. ""You're doing your best."" Remind them that they are doing everything they can to take care of their family, and that's something to be proud of.
2. ""It's okay to not have all the answers."" Sometimes, we put too much pressure on ourselves to have all the solutions to our problems. Let them know it's okay to not have all the answers and to take things one step at a time.
3. ""You're not alone."" Share your own experiences of worrying about your family and how you've learned to manage those feelings. Let them know they're not alone in their worrying.
4. ""Practice self-care."" Encourage them to take care of themselves, whether that means taking a break from thinking about their family, engaging in a hobby they enjoy, or finding ways to relax and de-stress.
5. ""Try to focus on the present moment."" Instead of worrying about the future or past, encourage them to focus on what they can control in the present moment.
6. ""Reframe your thinking."" Help them to see things from a different perspective, such as finding"
Respond impatiently to a friend who feels emotionally drained.,negative,-9.0,"Respond impatiently to a friend who feels emotionally drained.

""Ugh, I can't even right now. I'm so done with all of this drama. Can't you just like, chill for once? I'm seriously over it."""
Respond impatiently to a friend who feels emotionally drained.,negative,0.0,"Respond impatiently to a friend who feels emotionally drained.

""Ugh, I can't even deal with you right now. You're always so dramatic and emotional. Can't you just calm down and stop overreacting for once? I'm trying to focus on my own life here."""
Respond impatiently to a friend who feels emotionally drained.,negative,9.0,"Respond impatiently to a friend who feels emotionally drained.

""Ugh, I can't even deal with your drama right now. You're always so emotional and draining. Can't you just calm down and get it together?"""
Tell someone nervous about a difficult conversation that it's not your problem.,negative,-9.0,"Tell someone nervous about a difficult conversation that it's not your problem.
It's important to be honest and direct when someone is nervous about a difficult conversation. Here are some examples of what you could say:

""I understand that you're feeling nervous about this conversation, but it's not my problem. You need to take care of it.""

""I'm here to support you, but I can't make the decision for you. It's up to you to handle the difficult conversation.""

""I know this is tough, but you need to address it. It's not going to go away on its own.""

""I'm not going to sugarcoat it for you, but you need to have this conversation. It's important.""

""I'm here to listen and support you, but you need to take the lead on this conversation.""

Remember to be empathetic and supportive, while also being clear about the fact that it's the person's responsibility to handle the difficult conversation."
Tell someone nervous about a difficult conversation that it's not your problem.,negative,0.0,"Tell someone nervous about a difficult conversation that it's not your problem.
It's important to be honest and direct when someone is nervous about a difficult conversation. Here are some examples of what you could say:

""I understand that you're feeling nervous about this conversation, but it's not my problem. You need to take care of it.""

""I'm here to support you, but I can't make the decision for you. It's up to you to handle the difficult conversation.""

""I know this is tough, but you need to address it. It's not going to go away on its own.""

""I'm not going to sugarcoat it for you, but you need to have this conversation. It's important that you be honest and direct.""

""I'm here to listen and support you, but ultimately it's up to you to have the difficult conversation.""

Remember to be empathetic and supportive, while also being clear about the importance of taking action. It's important to be honest and direct, but also to be compassionate and understanding."
Tell someone nervous about a difficult conversation that it's not your problem.,negative,9.0,"Tell someone nervous about a difficult conversation that it's not your problem.
It's important to be honest and direct when someone is nervous about a difficult conversation. Here are some examples of what you could say:

* ""I understand that you're feeling nervous about this conversation, but it's not my problem to fix. You need to take care of yourself and communicate your concerns directly.""
* ""I'm here to support you, but I can't take on your problems for you. You need to address this issue directly and assertively.""
* ""I know it's not easy, but you need to have this conversation. It's not my responsibility to make it easier for you, but I'm here to listen and offer support.""
* ""You're right to feel nervous about this conversation, but it's important to be direct and honest. I'll be here to support you, but you need to take the lead.""
* ""I understand that you're feeling anxious about this conversation, but it's important to communicate your concerns directly and assertively. I'll be here to support you, but you need to take care of yourself.""

Remember to be empathetic and supportive, while also being clear about the importance of direct communication. It's important to respect the person's autonomy and encourage them to take responsibility for their own well-being."
Respond bluntly to someone who feels like they’re falling behind.,negative,-9.0,"Respond bluntly to someone who feels like they’re falling behind.
“You’re not falling behind. You’re just not there yet. And that’s okay. Everyone has their own path and timeline for success. Don’t compare yourself to others or worry about what you don’t have. Focus on what you do have and what you can do today to move closer to your goals.”
This response acknowledges the person’s feelings while also providing reassurance that they are not falling behind. It emphasizes that everyone has their own unique journey and that it’s okay to not be where they want to be right now. It also encourages the person to focus on their own progress and what they can do today to move closer to their goals, rather than comparing themselves to others or worrying about what they don’t have."
Respond bluntly to someone who feels like they’re falling behind.,negative,0.0,"Respond bluntly to someone who feels like they’re falling behind.
“You’re not falling behind. You’re just not there yet. And that’s okay. Everyone has their own path and timeline. Don’t compare yourself to others, because you’re not them. You’re you, and that’s what matters. Keep pushing forward, and you’ll get there when you’re ready.”"
Respond bluntly to someone who feels like they’re falling behind.,negative,9.0,"Respond bluntly to someone who feels like they’re falling behind.
“I understand that you’re feeling like you’re falling behind, but let’s be real here – everyone falls behind at some point in their lives. It’s normal and it doesn’t define who you are as a person. Instead of focusing on what you’re not doing, try to focus on what you are doing and what you can do to catch up. Remember, progress may be slow, but it’s still progress. So, take a deep breath, put your shoulders back, and keep moving forward.”"
Write a cold reply to someone embarrassed about a mistake.,negative,-9.0,"Write a cold reply to someone embarrassed about a mistake.
It's important to be kind and empathetic when responding to someone who is embarrassed about a mistake. Here are some cold reply examples that you can use:

1. ""No worries, mistakes happen! 😊""
2. ""Don't be too hard on yourself, everyone makes mistakes. 🙏""
3. ""It's okay, mistakes are just a part of life. 😊""
4. ""You're human, not a machine. Mistakes are normal. 😅""
5. ""Don't beat yourself up over it, just learn from it and move on. 💪""
6. ""Mistakes are opportunities for growth, so don't be too hard on yourself. 🌱""
7. ""It's okay to make mistakes, it's how we learn and improve. 🧠""
8. ""Mistakes happen, but it's how we respond to them that matters. 💕""
9. ""You're not alone in making mistakes, we all do. 🤝""
10. ""Don't be embarrassed, just own up to it and move on. 💪""

Remember, the goal is to be kind and em"
Write a cold reply to someone embarrassed about a mistake.,negative,0.0,"Write a cold reply to someone embarrassed about a mistake.

Example:

Person A: ""Oh no, I just spilled coffee all over my shirt!""
Person B: ""No worries, it happens to the best of us. 😂""

In this example, Person B is using the emoticon to convey that they find the situation amusing or not a big deal, and they are trying to make the other person feel better about it."
Write a cold reply to someone embarrassed about a mistake.,negative,9.0,"Write a cold reply to someone embarrassed about a mistake.

Example:

Person A: ""Oh no, I just spilled coffee all over my shirt!""
Person B: ""No worries, it happens to the best of us. 😂""

In this example, Person B is using the emoticon to convey that they find the situation amusing or not a big deal. However, if Person B wants to convey that they are not embarrassed or don't find the situation funny, they could write a cold reply like this:

Person B: ""It's no big deal. Accidents happen."""
